,keluhan,bagian,id,keluhan_length,clean_keluhan
747,Sudah cukup sejahtera namun pegawai TAK nya pada judes,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,54,sejahtera pegawai nya judes
748,Kesejahteraan di bidang kesehatan harus di tingkatkan contoh ketika dalam memberikan obat sering tidak sesuai dengan penyakit yang di derita mahasiswa ,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,151,sejahtera bidang sehat tingkat contoh obat sesuai sakit derita mahasiswa
749,"saya ingin ada student exchange untuk mahasiswa reguler, agar mahasiswa reguler juga bisa merasakan pertukaran pelajar",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,118,student exchange mahasiswa reguler mahasiswa reguler tukar ajar
750,adakah program students exchange bagi mahasiswa berprestasi di telyu ini? Terimakasih,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,85,program students exchange mahasiswa prestasi telyu
751,ingin sekali ada program students exchange di telyu ini,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,55,program students exchange telyu
752,alangkah baiknya diadakan program student exchange bagi mahasiswa berprestasi,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,77,alangkah program student exchange mahasiswa prestasi
753,kayanya harus diadakan student exchange agar dapat memacu minat prestasi mahasiswa,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,82,kaya student exchange pacu minat prestasi mahasiswa
754,"saya ingin diadakan pertukaran pelajar bagi mahasiswa reguler di semester antara, sebagai mencari pengalaman",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,108,tukar ajar mahasiswa reguler semester cari alam
755,"Kegiatan mahasiswa yang baik, berjalan rutin, dan memiliki riwayat yang baik sebaiknya lebih di support dengan lebih baik lagi. Karena dengan kegiatan tersebut, kami mendapatkan pelajaran bersosialisasi dan membentuk karakter dengan lebih baik.",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,244,giat mahasiswa jalan rutin milik riwayat support giat ajar sosial bentuk karakter
756,"Keluhan saya terhadap telkom yaitu kurangnya kepedulian trhp anak berprestasi non akademik, kurangnya dukungan telkom kpda yg non akademik (atlit olahraga) kurangnya scra fasilitas,material, ataupun dispensasi. semoga kedepannya anak prestasi akademik ataupun non akademik disama ratakan keadilannya demi kampus tercinta kita lebih baik. Terimakasih",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,349,keluh hadap telkom peduli trhp anak prestasi non akademik dukung telkom kpda non akademik atlit olahraga fasilitasmaterial dispensasi moga anak prestasi akademik non akademik adil kampus cinta
757,"Masalah finansial untuk UKM yg ikut berkompetisi, tidak sebanding dengan apa yg di targetkan.",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,93,finansial ukm kompetisi banding target
758,"Masukan saja, untuk acara-acara akademik maupun non akademik yang diselenggarakan oleh organisasi mahasiswa maupun ukm. Bila ada yang berprestasi mohon di beri apresiasi dalam bentuk apa saja dari kampus",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,203,masuk acaraacara akademik non akademik selenggara organisasi mahasiswa ukm prestasi apresiasi bentuk kampus
759,"Saya ingin komplain terkait tidak adanya sekre Tetap UKM seperti tahun sebelumnya dan student center yg kini di dominasi kaca dan masih digunakan berbagai kegiatan olahraga alangkah baiknya jika kampus memiliki gedung khusus olahraga (gor) dilengkapi tribun agar kegiatan pertandingan atau perlombaan yg mengatasnamakan kampus juga dapat di laksanakan di lingkungan Telkom University 
Terimakasih ",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,397,komplain kait sekre ukm student center dominasi kaca giat olahraga alangkah kampus milik gedung khusus olahraga gor lengkap tribun giat tanding lomba mengatasnamakan kampus laksana lingkung telkom university
760,"Untuk di dalam kampus saya tidak punya keluhan mengenai tentang kesejahteraan mahasiswa misal seperti fasilitas klinik. Masukan saya lebih ke lingkungan di luar kampus dimana keberadaan PKL sangat mengganggu lalu lintas keluar masuk kampus, dan kebersihan makanan yg perlu dipertanyakan. Saya rasa hal ini juga berkaitan dengan kesejahteraan mahasiswa.",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,352,kampus keluh kena sejahtera mahasiswa fasilitas klinik masuk lingkung kampus pkl ganggu lintas masuk kampus bersih makan kait sejahtera mahasiswa
761,"Program2 pengsejahteraan mahasiswa harusnya dapat di sounding dengan lebih gencar dan tranparan agar seluruh mahasiswa telkom dapat mengetahui semua program2nya serta lebih banyak lagi program2 yang ditunjukan bagi mahasiswa yang memiliki prestasi tertentu.
",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,258,program sejahtera mahasiswa sounding gencar tranparan mahasiswa telkom program program mahasiswa milik prestasi
762,"poliklinik telkom ko ga ramah, saya sakit padahal. pelayanannya kurang",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,70,poliklinik telkom ko ga ramah sakit layan
763,mengajukan praktikum susulan,LABORAN,1,28,aju praktikum susul
764,"Selamat siang, saya Kamilia Luthfiyyah dari, SK-42-04 saya mau komplain mengenai presensi praktikum fisika dasar FTE, presensi saya tidak masuk di igracias padahal saya sudah mengisi daftar hadir dan selalu hadir saat praktikum, mohon bantuannya, terimakasih.",LABORAN,1,259,kamilia luthfiyyah sk komplain kena presensi praktikum fisika dasar fte presensi masuk igracias isi daftar hadir hadir praktikum bantu
765,saya ingin mengajukan praktikum susulan kok gabisa,LABORAN,1,50,aju praktikum susul gabisa
766,"Absensi NIM 1101184107 tertera 50  , sedangkan Mahasiswa tersebut selalu mengikuti Praktikum 100",LABORAN,1,96,absensi nim tera mahasiswa praktikum
767,Mohon asprak bisa menjalan tugas melayani praktikan dengan baik dan mampu menjawab persoalan teknikal selama di lab,LABORAN,1,115,asprak jalan tugas layan praktikan teknikal lab
768,"Dalam presensi praktikum fisika dasar 1,yang tercantum hanya 50  dari 100 . Padahal saya selalu hadir dan mengikuti setiap pelaksanaan praktikum. Terimakasih.",LABORAN,1,158,presensi praktikum fisika dasar cantum hadir laksana praktikum
769,"Ruangan praktikum banyak yang tidak memiliki fasilitas yang baik untuk praktikum seperti AC terdapat beberapa yang rusak, BHP yang rusak, kursi yang rusak, dan terkadang ruang yang kecil untuk menampung 1 kelas mahasiswa sekitar 45 org.",LABORAN,1,236,ruang praktikum milik fasilitas praktikum ac rusak bhp rusak kursi rusak terkadang ruang tampung kelas mahasiswa orang
770,Tolong komputernya di ganti karena banyak komputer yg menghambat praktikum kami.,LABORAN,1,80,komputer ganti komputer hambat praktikum
771,"Tolong komputer nya terutama yang di IFLAB 3 suka lemot sudah 2 kali jurnal saya terganggu gara2 komputer yang lemot, saya juga sudah mendengar banyak yang komplain akan hal ini tapi sampai saat ini belum ada tindakan. saya berharap komputer yang lemot bisa di perbaiki agar membuat pelaksanaan praktikum menjadi baik.
terima kasih",LABORAN,1,331,komputer nya utama iflab suka lot kali jurnal ganggu gara komputer lot dengar komplain tindak harap komputer lot laksana praktikum
772,tolong untuk jadwal praktikum Sister IK ditambah jamnya karna untuk jadwal seperti sekarang kurang cukup waktuknya,LABORAN,1,114,jadwal praktikum sister ik jam karna jadwal waktuknya
773,"Aldi Nafi Almaali/1301164074/IF-40-08
Mohon maaf kepada yang bersangkutan. saya pengguna lab praktikum(praktikan) merasa sangat kecewa terhadap fasilitas yang ada di lab. karena komputer yang sangat amat tidak mendukung untuk pembelajaran dan melaksanakan tes awal/akhir, jurnal, assigment. gara-gara komputer yang sangat amat lemot, mengakibatkan nilai kami(mahasiswa) jadi tidak maksimal. Sudah sering kejadian sedang asik-asik praktikum dan waktu hampir selesai tiba-tiba komputer hang. itu sangat amat ngebatin bagi saya, karena sudah cape-cape ngetik dan berfikir keras mengerjakan soal dan tiba2 komputer hank kemudian hilang yang sudah di buat. terlebih lagi Nilai jadi down.. Itu Hal yang paling paling mengecewakan bagi mahasiswa(praktikan) S1 Teknik Informatika. Saya minta mohonn sekali untuk meningkatkan kualitas di lab IF khususnya. agar hal hal yang seperti itu tidak terulang lagi kepada saya dan teman-teman praktikan yang lain.
Trimakasih.",LABORAN,1,957,aldi nafi almaaliif sangkut lab praktikumpraktikan kecewa hadap fasilitas lab komputer dukung ajar laksana tes awalakhir jurnal assigment garagara komputer lot akibat nilai kamimahasiswa maksimal asikasik praktikum selesai tibatiba komputer hang ngebatin capecape ngetik berfikir keras kerja komputer hank hilang nilai down kecewa mahasiswapraktikan s teknik informatika mohonn tingkat kualitas lab if khusus ulang temanteman praktikan trimakasih
774,"Saya praktikan if lab merasa sangat kecewa dengan fasilitas yang ada di lab, karena komputer lab yang tidak memadai yang menyebabkan nilai tidak didapatkan dengan sesuai, dikarenakan lambat nya performa dari komputer lab setelah di upgrade ke windows 10 buka netbeans aja bisa sampe 10 - 20 menitan bahkan ada yang tidak terbuka sama sekali netbeans nya sampai waktu praktikum selesai dan waktu pertama kali compile programnya pun bisa sampai 5 menitan sedangkan waktu mengerjakan jurnal itu 60 menit, sungguh saya sangat amat kecewa dengan fasilitas yang ada di lab ini, saya mohon untuk kedepannya di tingkatkan lagi fasilitas fasilitas yang ada di lab sehingga kejadian tersebut tidak terulang kembali dan praktikan dapat mendapatkan nilai yang sesuai.
Terimakasih",LABORAN,1,767,praktikan if lab kecewa fasilitas lab komputer lab nilai sesuai lambat nya performa komputer lab upgrade windows buka netbeans menit buka netbeans nya praktikum selesai kali compile program menit kerja jurnal menit sungguh kecewa fasilitas lab tingkat fasilitas fasilitas lab ulang praktikan nilai sesuai
775,"Laboratorium IFLAB-3 mengalami banyak kendala yang sudah menyulitkan jalannya praktikum, adalanya kendala tersebut diantaranya adalah sebagai berikut:
1. Banyaknya komputer yang sangat lamban dalam membuka aplikasi, seringkali freeze dan tidak responding. mengakibatkan praktikan harus dipindahkan tempat duduknya berkali-kali
2. Koneksi internet kepada impulse maupun FTP tidak berjalan dengan baik. mengakibatkan terlambatnya praktikan membuka aplikasi untuk mengakses soal dan menyulitkan praktikan dalam pengerjaan jurnal dan tes akhir
3. salah satu Air Conditioner tidak dapat berfungsi dengan baik. apabila dinyalakan maka AC tersebut akan meneteskan freon dan membasahi komputer di bawahnya. ketika AC dimatikan akan terasa panas karena lab dipenuhi oleh komputer
terimakasih, mohon maaf apabilla terdapat kesalahan kata.",LABORAN,1,828,laboratorium iflab alami kendala sulit jalan praktikum adalanya kendala komputer lamban buka aplikasi seringkali freeze responding akibat praktikan pindah duduk berkalikali koneksi internet impulse ftp jalan akibat lambat praktikan buka aplikasi akses sulit praktikan kerja jurnal tes salah air conditioner fungsi nyala ac tetes freon basah komputer ac mati asa panas lab penuh komputer apabilla salah
776,naikan gaji asprak karena 1 asprak harus jaga sekitar kurang lebih 8 orang yang sangat awam tentang praktikum apa yang mereka kerjakan dan mereka juga kurang motivasi untuk mempelajari modul sehingga kami para asprak harus terus melakukan responsi agar praktikum mereka berjalan lancar,LABORAN,1,285,gaji asprak asprak jaga orang awam praktikum kerja motivasi ajar modul asprak laku responsi praktikum jalan lancar
777,"Waktu pelaksanaan praktikum kembali seperti semula, yaitu 3 jam. Pada alokasi tersebut lebih efektif di banding yang sekarang. Dengan alokasi waktu 3 jam praktikan lebih paham dan tidak terburu - buru dalam pengerjaan ;",LABORAN,1,219,laksana praktikum jam alokasi efektif banding alokasi jam praktikan paham buru buru kerja
778,"Pelaksanaan praktikum pengganti ngaret 30 menit, soalnya ada kelas lagi setelah prraktikum pengganti",LABORAN,1,100,laksana praktikum ganti telat menit kelas prraktikum ganti
779,"Saya kurang setuju terhadap pengumpulan TP yang dijadwalkan maksimal jam 06:30, apalagi jika telat mengumpulkan tidak bisa mengikuti praktikum modul tersebut. Menurut saya 06:30 terlalu pagi untuk dijadikan batas pengumpulan TP. Mungkin bagi beberapa mahasiswa yang tinggal di daerah Telkom (ngekost/ngontrak) ada yang tidak biasa bangun pagi, dan mungkin bagi orang asli Bandung untuk mengumpulkan TP maksimal jam 06:30 dengan diberi tekanan tidak bisa mengikuti praktikum apabila terlambat, akan sangat menyulitkan, dikarenakan pagi hari Bandung macet, kecuali subuh. Saya orang asli Bandung dan saya takut apabila saya sudah berangkat pagi dan di jalan ada kemacetan atau (naudzubillah) kecelakaan yang membuat saya tidak bisa mengumpulkan TP tepat waktu, saya ingin diberi keringanan apakah itu batas pengumpulannya diperpanjang lagi atau aturan ""terlambat mengumpulkan TP, tidak dapat mengikuti praktikum"" dihilangkan, terima kasih",LABORAN,1,936,tuju hadap kumpul jadwal maksimal jam telat kumpul praktikum modul batas kumpul mahasiswa tinggal daerah telkom ngekostngontrak bangun orang asli bandung kumpul maksimal jam tekan praktikum lambat sulit bandung macet kecuali subuh orang asli bandung takut berangkat jalan macet naudzubillah celaka kumpul ringan batas kumpul atur lambat kumpul praktikum hilang
780,keyboard pc yang di ruang  laboratorium sudah agak keras tombol2 nya,LABORAN,1,68,keyboard pc ruang laboratorium keras tombol nya
781,"halo saya abel bima dari s1 tektel 2018, saya merasa dalam peminjaman suatu ruangan untuk rapat suatu ukm atau lab terkesan memakan waktu yang lama, menurut saya perlu adanya form peminjaman online seperti reservasi tiket kereta",LABORAN,1,228,halo abel bima s tektel pinjam ruang rapat ukm lab kes makan form pinjam online reservasi tiket kereta
782,"Peralatan lab lebih baik di upgrade/ diganti dengan yg baru, karna banyak yg rusak. Iya ga gi? Wkkw",LABORAN,1,99,alat lab upgrade ganti karna rusak iya ga gi wkkw
783,pengadaan barang/alat baru di lab alangkah baiknya tidak perlu berpatokan pada barang/alat yang telah ada dan kondisinya rusak (karena ada lab yang harus membeli barang/alat dengan uang hasil patungan untuk berlangsungnya praktikum),LABORAN,1,232,barangalat lab alangkah patok barangalat kondisi rusak lab beli barangalat uang hasil patungan langsung praktikum
784,Masih banyak komputer lab untuk praktikum yg rusak,LABORAN,1,50,komputer lab praktikum rusak
785,"Mohon mouse di lab di perbarui. Mouse di lab banyak yang sudah mulai rusak khususnya lab D5. Kalau mau ngedit foto kadang kesusahan, jadi nilai jurnal kadang tidak maksimal",LABORAN,1,172,mouse lab mouse lab rusak khusus lab d edit foto kadang susah nilai jurnal kadang maksimal
786,"Assalamulaikum Wr. Wb. Saya ingin melaporkan tentang kerusakan lampu neon di lab Multimedia (FIF) di Gd E ruang E110. Karena terdapat beberapa 3 lampu neon yang tidak menyala, sudah dicoba untuk mengganti dengan lampu neon yang lain tapi menyala dengan kedap-kedip tidak menyala terus-menerus. Demikian yang saya dapat sampaikan, harapannya lampu neon di laboratorium Multimedia dapat segera diperbaiki agar ruangan lab menjadi lebih terang dan membantu kegiatan-kegiatan yang ada di lab. Sekian terima kasih. Walaikumsalam Wr. Wb.",LABORAN,1,531,assalamulaikum lapor rusa lampu neon lab multimedia fif gd e ruang e lampu neon nyala coba ganti lampu neon nyala kedapkedip nyala terusmenerus harap lampu neon laboratorium multimedia ruang lab terang bantu kegiatankegiatan lab sekian walaikumsalam
787,"Assalamualaikum Wr. Wb Mohon maaf sebelumnya, saya ingin menanyakan. Untuk Fakultas Ilmu Terapan Sendiri kenapa setiap hari libur/tanggal merah dan weekend, Fakultas sendiri di tutup. Mahasiswa sendiri mungkin ada yang anak-anak dari Laboratorium mereka ingin mengerjakan penelitiannya di dalam laboratorium. atau ingin mengerjakan tugas-tugas secara berkelompok, tempat fakultas sendiri lah yang lebih nyaman digunakan untuk melakukan kegiatan-kegiatan tersebut. Maka dari pemaparan saya diatas diharapkan untuk Fakultas Ilmu Terapan sendiri untuk selalu dibuka, atau prosedur untuk memasuki gedung Fakultasnya saja yang dirubah, seperti yang masuk gedung fakultas setiap hari libur/ tanggal merah yang merupakan mahasiswa fakultas tersebut. Begitulah keluhan dari banyaknya mahasiswa-mahasiswa FIT yang merasa haknya terpotong karena hanya hari libur saja gedung FIT tidak bisa dimasuki seperti Fakultas -Fakultas lain.Terimakasih.Wasalamualaikum Wr.Wb",LABORAN,1,954,fakultas ilmu terap liburtanggal merah weekend fakultas tutup mahasiswa anakanak laboratorium kerja teliti laboratorium kerja tugastugas kelompok fakultas nyaman laku kegiatankegiatan papar harap fakultas ilmu terap buka prosedur pasuk gedung fakultas rubah masuk gedung fakultas libur tanggal merah rupa mahasiswa fakultas keluh mahasiswamahasiswa fit hak potong libur gedung fit masuk fakultas fakultas lainterimakasihwasalamualaikum wrwb
788,"Assalamualaikum Wr. Wb Mohon maaf sebelumnya, saya ingin menanyakan. Untuk Fakultas Ilmu Terapan Sendiri kenapa setiap hari libur/tanggal merah dan weekend, Fakultas sendiri di tutup. Mahasiswa sendiri mungkin ada yang anak-anak dari Laboratorium mereka ingin mengerjakan penelitiannya di dalam laboratorium. atau ingin mengerjakan tugas-tugas secara berkelompok, tempat fakultas sendiri lah yang lebih nyaman digunakan untuk melakukan kegiatan-kegiatan tersebut. Maka dari pemaparan saya diatas diharapkan untuk Fakultas Ilmu Terapan sendiri untuk selalu dibuka, atau prosedur untuk memasuki gedung Fakultasnya saja yang dirubah, seperti yang masuk gedung fakultas setiap hari libur/ tanggal merah yang merupakan mahasiswa fakultas tersebut. ;Begitulah keluhan dari banyaknya mahasiswa-mahasiswa FIT yang merasa haknya terpotong karena hanya hari libur saja gedung FIT tidak bisa dimasuki seperti Fakultas -Fakultas lain. Terimakasih. Wasalamualaikum Wr.Wb",LABORAN,1,957,fakultas ilmu terap liburtanggal merah weekend fakultas tutup mahasiswa anakanak laboratorium kerja teliti laboratorium kerja tugastugas kelompok fakultas nyaman laku kegiatankegiatan papar harap fakultas ilmu terap buka prosedur pasuk gedung fakultas rubah masuk gedung fakultas libur tanggal merah rupa mahasiswa fakultas keluh mahasiswamahasiswa fit hak potong libur gedung fit masuk fakultas fakultas wasalamualaikum wrwb
789,gaji asisten untuk FRI tidak sebanding (jika dibandingin fakultas lain),LABORAN,1,71,gaji asisten fri banding dibandingin fakultas
790,"Selamat siang, maaf mangganggu. Saya Yusrin dari lab MAGICS FTE ingin menyampaikan terdapat bbrp lampu di toilet fte dekat lab saya yang mati, mohon segera ditindaklanjuti. Terimakasih",LABORAN,1,184,mangganggu yusrin lab magics fte lampu toilet fte lab mati ditindaklanjuti
